1580400	70.10
1584000	58.35
1587600	72.40
1591200	45.97
1594800	58.00
1598400	52.21
1602000	52.11
1605600	52.37
1609200	51.34
1612800	57.33
1616400	68.89
1620000	72.40
1623600	49.60
1627200	50.00
1630800	43.70
1634400	45.35
1638000	42.05
1641600	41.02
1645200	37.15
1648800	33.91
1652400	32.28
1656000	29.14
1659600	33.91
1663200	42.66
1666800	51.94
1670400	55.51
1674000	59.59
1677600	55.00
1681200	56.05
1684800	53.60
1688400	48.81
1692000	44.40
1695600	43.15
1699200	44.41
1702800	53.83
1706400	57.87
1710000	55.00
1713600	45.60
1717200	40.00
1720800	38.51
1724400	35.61
1728000	28.56
1731600	19.90
1735200	9.67
1738800	1.79
1742400	1.01
1746000	15.13
1749600	32.48
1753200	46.24
1756800	54.29
1760400	57.25
1764000	49.00
1767600	46.94
1771200	45.03
1774800	44.12
1778400	41.93
1782000	45.00
1785600	46.84
1789200	55.06
1792800	53.61
1796400	56.15
1800000	57.14
1803600	48.92
1807200	48.85
1810800	44.95
1814400	43.80
1818000	31.69
1821600	28.07
1825200	25.81
1828800	23.93
1832400	36.38
1836000	45.33
1839600	62.58
1843200	63.22
1846800	64.00
1850400	64.66
1854000	61.13
1857600	64.22
1861200	60.19
1864800	57.39
1868400	54.49
1872000	57.31
1875600	64.48
1879200	66.77
1882800	63.89
1886400	55.68
1890000	52.91
1893600	51.79
1897200	47.42
1900800	47.40
1904400	43.90
1908000	44.38
1911600	42.31
1915200	38.91
1918800	41.97
1922400	42.40
1926000	45.88
1929600	50.00
1933200	56.92
1936800	58.15
1940400	58.95
1944000	56.63
1947600	52.00
1951200	51.00
1954800	53.65
1958400	58.30
1962000	63.09
1965600	66.13
1969200	63.29
1972800	58.16
1976400	52.80
1980000	51.20
1983600	47.18
1987200	44.80
1990800	40.67
1994400	41.24
1998000	40.24
2001600	39.78
2005200	39.90
2008800	40.56
2012400	41.97
2016000	46.00
2019600	51.91
2023200	53.09
2026800	54.34
2030400	51.86
2034000	45.99
2037600	44.34
2041200	45.93
2044800	52.00
2048400	63.52
2052000	65.00
2055600	64.94
2059200	59.30
2062800	55.76
2066400	53.93
2070000	47.89
2073600	46.62
2077200	43.09
2080800	43.00
2084400	42.59
2088000	42.20
2091600	45.66
2095200	61.95
2098800	70.00
2102400	75.62
2106000	79.67
2109600	74.95
2113200	71.09
2116800	69.02
2120400	67.00
2124000	64.22
2127600	62.30
2131200	65.79
2134800	71.69
2138400	75.32
2142000	80.53
2145600	73.45
2149200	60.65
2152800	59.31
2156400	51.20
2160000	50.80
2163600	47.85
2167200	44.43
2170800	41.36
2174400	46.10
2178000	50.60
2181600	56.18
2185200	69.05
2188800	73.95
2192400	81.55
2196000	73.91
2199600	72.00
2203200	70.00
2206800	70.24
2210400	67.07
2214000	68.15
2217600	68.75
2221200	73.73
2224800	80.95
2228400	64.00
2232000	66.64
2235600	55.69
2239200	59.51
2242800	48.93
2246400	45.61
2250000	44.97
2253600	43.32
2257200	42.04
2260800	42.27
2264400	44.93
2268000	51.25
2271600	59.42
2275200	66.16
2278800	63.48
2282400	62.57
2286000	64.92
2289600	65.78
2293200	62.09
2296800	61.31
2300400	62.20
2304000	65.90
2307600	68.17
2311200	70.48
2314800	65.04
2318400	63.71
2322000	59.67
2325600	56.33
2329200	52.00
2332800	46.87
2336400	44.93
2340000	43.83
2343600	42.40
2347200	43.64
2350800	44.41
2354400	53.20
2358000	63.33
2361600	66.54
2365200	66.32
2368800	64.98
2372400	64.00
2376000	60.74
2379600	58.87
2383200	54.81
2386800	51.97
2390400	54.60
2394000	60.03
2397600	63.32
2401200	63.31
2404800	56.70
2408400	52.02
2412000	51.02
2415600	45.51
2419200	42.71
2422800	38.90
2426400	35.58
2430000	33.13
2433600	32.45
2437200	35.69
2440800	45.00
2444400	55.34
2448000	58.60
2451600	58.89
2455200	56.74
2458800	54.67
2462400	53.24
2466000	49.01
2469600	45.53
2473200	47.17
2476800	51.36
2480400	56.90
2484000	60.79
2487600	59.38
2491200	54.34
2494800	50.03
2498400	45.90
2502000	42.79
2505600	42.02
2509200	40.54
2512800	38.07
2516400	36.48
2520000	34.86
2523600	38.09
2527200	41.08
2530800	43.35
2534400	48.74
2538000	57.73
2541600	57.81
2545200	57.78
2548800	55.13
2552400	50.60
2556000	47.99
2559600	48.05
2563200	49.58
2566800	60.04
2570400	61.65
2574000	59.62
2577600	52.78
2581200	46.96
2584800	46.98
2588400	42.30
2592000	42.08
2595600	40.98
2599200	40.51
2602800	39.50
2606400	38.61
2610000	40.41
2613600	40.37
2617200	41.29
2620800	44.85
2624400	49.15
2628000	50.73
2631600	51.14
2635200	50.37
2638800	46.23
2642400	45.90
2646000	47.92
2649600	53.70
2653200	62.35
2656800	63.88
2660400	62.35
2664000	57.99
2667600	51.34
2671200	49.28
2674800	45.36
2678400	41.18
2682000	40.00
2685600	40.00
2689200	38.51
2692800	38.33
2696400	39.99
2700000	53.94
2703600	63.39
2707200	64.81
2710800	65.10
2714400	64.66
2718000	65.57
2721600	64.46
2725200	64.76
2728800	64.00
2732400	62.62
2736000	60.63
2739600	65.85
2743200	81.58
2746800	69.90
2750400	62.29
2754000	56.36
2757600	55.25
2761200	49.40
2764800	46.13
2768400	45.05
2772000	43.59
2775600	42.70
2779200	35.35
2782800	36.74
2786400	52.73
2790000	61.56
2793600	58.21
2797200	62.48
2800800	58.81
2804400	50.99
2808000	54.87
2811600	53.48
2815200	49.73
2818800	48.53
2822400	42.64
2826000	55.70
2829600	58.18
2833200	58.06
2836800	49.96
2840400	47.47
2844000	46.54
2847600	40.62
2851200	35.58
2854800	29.66
2858400	26.01
2862000	19.57
2865600	16.45
2869200	28.68
2872800	41.20
2876400	55.91
2880000	56.08
2883600	56.08
2887200	54.03
2890800	56.97
2894400	54.31
2898000	49.57
2901600	46.50
2905200	45.00
2908800	42.01
2912400	48.01
2916000	53.25
2919600	54.38
2923200	46.80
2926800	43.09
2930400	43.90
2934000	38.70
2937600	38.09
2941200	36.02
2944800	35.00
2948400	31.99
2952000	35.20
2955600	39.37
2959200	48.32
2962800	57.15
2966400	59.19
2970000	60.57
2973600	60.18
2977200	56.43
2980800	56.09
2984400	55.69
2988000	56.56
2991600	58.13
2995200	59.42
2998800	65.16
3002400	71.50
3006000	67.51
3009600	59.39
3013200	53.78
3016800	52.70
3020400	48.08
3024000	45.57
3027600	44.01
3031200	42.24
3034800	41.20
3038400	40.52
3042000	43.36
3045600	50.43
3049200	58.65
3052800	62.02
3056400	61.03
3060000	59.54
3063600	58.54
3067200	57.90
3070800	54.51
3074400	50.00
3078000	48.00
3081600	49.69
3085200	56.92
3088800	58.63
3092400	57.46
3096000	52.11
3099600	49.89
3103200	48.49
3106800	47.55
3110400	48.94
3114000	41.32
3117600	39.23
3121200	35.08
3124800	34.01
3128400	33.44
3132000	37.29
3135600	41.81
3139200	44.24
3142800	47.04
3146400	46.74
3150000	43.40
3153600	41.49
3157200	41.42
3160800	38.37
3164400	34.16
3168000	34.79
3171600	41.93
3175200	44.93
3178800	42.98
3182400	37.97
3186000	30.29
3189600	28.61
3193200	21.75
3196800	3.24
3200400	2.00
3204000	-0.55
3207600	-0.15
3211200	-2.01
3214800	-0.05
3218400	-4.50
3222000	2.43
3225600	11.19
3229200	27.85
3232800	36.07
3236400	42.51
3240000	41.24
3243600	35.00
3247200	24.73
3250800	27.08
3254400	32.01
3258000	43.31
3261600	59.52
3265200	65.00
3268800	44.67
3272400	40.45
3276000	42.36
3279600	42.19
3283200	16.43
3286800	12.99
3290400	12.32
3294000	12.79
3297600	-8.63
3301200	12.87
3304800	45.80
3308400	63.14
3312000	61.85
3315600	63.93
3319200	63.80
3322800	63.80
3326400	61.33
3330000	59.30
3333600	61.89
3337200	54.96
3340800	55.06
3344400	61.45
3348000	64.32
3351600	63.15
3355200	59.75
3358800	51.72
3362400	52.00
3366000	46.69
3369600	48.96
3373200	47.60
3376800	46.83
3380400	46.05
3384000	46.40
3387600	47.97
3391200	63.03
3394800	69.21
3398400	80.64
3402000	80.50
3405600	79.98
3409200	74.04
3412800	66.35
3416400	69.38
3420000	70.20
3423600	71.82
3427200	71.02
3430800	79.06
3434400	80.00
3438000	74.00
3441600	64.95
3445200	56.62
3448800	55.67
3452400	50.09
3456000	51.50
3459600	49.55
3463200	48.35
3466800	47.50
3470400	47.68
3474000	49.20
3477600	60.00
3481200	76.38
3484800	92.33
3488400	98.62
3492000	93.68
3495600	88.32
3499200	79.99
3502800	75.91
3506400	74.96
3510000	76.19
3513600	80.18
3517200	94.15
3520800	109.86
3524400	88.09
3528000	73.26
3531600	64.19
3535200	60.64
3538800	60.25
3542400	55.64
3546000	53.13
3549600	53.00
3553200	50.04
3556800	50.02
3560400	57.41
3564000	70.90
3567600	103.95
3571200	136.71
3574800	133.19
3578400	98.14
3582000	91.52
3585600	80.52
3589200	72.70
3592800	70.40
3596400	71.93
3600000	73.60
3603600	94.19
3607200	133.53
3610800	99.31
3614400	74.33
3618000	62.30
3621600	59.10
3625200	54.26
3628800	50.88
3632400	49.09
3636000	49.22
3639600	48.09
3643200	47.62
3646800	48.95
3650400	62.90
3654000	75.20
3657600	79.46
3661200	79.40
3664800	75.24
3668400	71.29
3672000	66.65
3675600	46.50
3679200	54.97
3682800	57.39
3686400	65.00
3690000	71.24
3693600	79.95
3697200	65.72
3700800	54.22
3704400	48.00
3708000	52.26
3711600	48.54
3715200	48.07
3718800	47.14
3722400	47.02
3726000	45.58
3729600	44.68
3733200	45.42
3736800	45.72
3740400	47.92
3744000	60.02
3747600	64.54
3751200	61.00
3754800	50.38
3758400	39.80
3762000	41.00
3765600	45.95
3769200	48.05
3772800	53.65
3776400	64.38
3780000	72.96
3783600	69.00
3787200	65.00
3790800	47.66
3794400	46.47
3798000	44.50
3801600	44.00
3805200	43.41
3808800	41.80
3812400	42.90
3816000	42.37
3819600	42.14
3823200	42.40
3826800	41.50
3830400	44.91
3834000	42.74
3837600	41.92
3841200	42.37
3844800	40.95
3848400	42.54
3852000	41.50
3855600	42.78
3859200	45.00
3862800	53.97
3866400	62.20
3870000	54.45
3873600	46.36
3877200	43.56
3880800	42.52
3884400	39.71
3888000	38.46
3891600	37.16
3895200	37.07
3898800	34.23
3902400	31.29
3906000	39.28
3909600	46.66
3913200	58.01
3916800	62.46
3920400	56.02
3924000	53.06
3927600	59.82
3931200	57.65
3934800	54.16
3938400	50.43
3942000	49.92
3945600	51.43
3949200	58.23
3952800	68.07
3956400	59.10
3960000	55.93
3963600	48.20
3967200	50.01
3970800	46.11
3974400	46.29
3978000	44.28
3981600	43.52
3985200	42.22
3988800	42.35
3992400	44.97
3996000	50.44
3999600	63.09
4003200	67.64
4006800	68.47
4010400	61.39
4014000	61.00
4017600	58.49
4021200	55.70
4024800	48.44
4028400	45.27
4032000	46.98
4035600	54.91
4039200	63.14
4042800	55.00
4046400	43.57
4050000	47.94
4053600	47.38
4057200	43.05
4060800	42.01
4064400	41.36
4068000	40.00
4071600	37.40
4075200	38.04
4078800	38.71
4082400	40.89
4086000	52.54
4089600	60.13
4093200	61.22
4096800	56.50
4100400	51.99
4104000	46.56
4107600	44.04
4111200	45.35
4114800	46.20
4118400	53.80
4122000	61.00
4125600	71.27
4129200	65.73
4132800	57.60
4136400	48.37
4140000	47.58
4143600	44.99
4147200	42.26
4150800	41.01
4154400	39.10
4158000	38.77
4161600	37.56
4165200	40.05
4168800	45.97
4172400	60.16
4176000	61.90
4179600	59.15
4183200	50.99
4186800	48.54
4190400	45.49
4194000	43.73
4197600	43.79
4201200	42.86
4204800	43.76
4208400	47.62
4212000	54.64
4215600	66.60
4219200	65.03
4222800	46.45
4226400	53.83
4230000	40.99
4233600	37.10
4237200	37.02
4240800	37.64
4244400	36.03
4248000	36.70
4251600	38.96
4255200	43.86
4258800	55.94
4262400	60.39
4266000	58.13
4269600	53.04
4273200	47.76
4276800	46.33
4280400	43.56
4284000	43.74
4287600	49.95
4291200	54.14
4294800	58.02
4298400	62.53
4302000	57.97
4305600	49.04
4309200	45.86
4312800	46.06
4316400	41.68
4320000	39.51
4323600	37.66
4327200	36.35
4330800	35.02
4334400	35.02
4338000	32.51
4341600	35.15
4345200	37.01
4348800	38.95
4352400	37.41
4356000	30.69
4359600	28.58
4363200	27.82
4366800	20.55
4370400	17.03
4374000	23.83
4377600	25.95
4381200	38.00
4384800	45.02
4388400	41.23
4392000	38.20
4395600	29.37
4399200	34.30
4402800	30.51
4406400	19.11
4410000	16.95
4413600	23.11
4417200	13.44
4420800	12.18
4424400	18.91
4428000	19.13
4431600	29.01
4435200	31.36
4438800	34.58
4442400	31.45
4446000	32.08
4449600	32.68
4453200	25.47
4456800	25.76
4460400	35.09
4464000	37.23
4467600	51.48
4471200	58.06
4474800	56.61
4478400	50.11
4482000	41.94
4485600	43.87
4489200	40.64
4492800	40.04
4496400	39.41
4500000	38.01
4503600	37.77
4507200	37.22
4510800	39.29
4514400	49.49
4518000	57.85
4521600	58.99
4525200	55.04
4528800	46.23
4532400	44.08
4536000	43.82
4539600	42.97
4543200	44.34
4546800	51.79
4550400	52.98
4554000	56.31
4557600	67.33
4561200	65.68
4564800	57.97
4568400	51.88
4572000	48.98
4575600	44.06
4579200	41.71
4582800	40.13
4586400	39.17
4590000	37.73
4593600	37.63
4597200	39.06
4600800	43.20
4604400	56.95
4608000	59.22
4611600	56.20
4615200	49.87
4618800	41.86
4622400	39.90
4626000	38.90
4629600	39.00
4633200	39.74
4636800	41.21
4640400	47.35
4644000	58.37
4647600	58.03
4651200	51.06
4654800	44.10
4658400	40.10
4662000	35.22
4665600	20.55
4669200	20.36
4672800	22.81
4676400	15.73
4680000	13.86
4683600	18.79
4687200	33.60
4690800	35.28
4694400	50.80
4698000	36.77
4701600	26.64
4705200	23.91
4708800	24.62
4712400	28.94
4716000	31.32
4719600	22.90
4723200	42.34
4726800	49.55
4730400	60.93
4734000	57.31
4737600	51.09
4741200	43.59
4744800	43.63
4748400	36.70
4752000	35.57
4755600	35.08
4759200	34.49
4762800	33.30
4766400	35.07
4770000	38.66
4773600	43.10
4777200	54.44
4780800	53.90
4784400	49.81
4788000	43.17
4791600	41.48
4795200	40.86
4798800	40.13
4802400	42.40
4806000	46.23
4809600	51.07
4813200	56.17
4816800	64.90
4820400	65.73
4824000	56.91
4827600	53.50
4831200	48.44
4834800	45.00
4838400	45.10
4842000	41.80
4845600	40.99
4849200	40.24
4852800	40.70
4856400	42.73
4860000	54.39
4863600	60.54
4867200	60.85
4870800	55.51
4874400	50.60
4878000	45.56
4881600	43.22
4885200	40.19
4888800	39.00
4892400	40.14
4896000	43.16
4899600	52.03
4903200	57.91
4906800	57.53
4910400	54.94
4914000	48.65
4917600	46.28
4921200	42.71
4924800	44.00
4928400	40.49
4932000	43.30
4935600	38.40
4939200	39.41
4942800	39.61
4946400	43.34
4950000	48.69
4953600	53.72
4957200	52.37
4960800	45.62
4964400	41.00
4968000	38.71
4971600	36.85
4975200	36.38
4978800	38.07
4982400	38.29
4986000	59.97
4989600	59.37
4993200	57.50
4996800	54.27
5000400	47.40
5004000	46.05
5007600	42.90
5011200	41.70
5014800	40.10
5018400	39.55
5022000	37.99
5025600	38.97
5029200	39.44
5032800	40.06
5036400	41.00
5040000	41.87
5043600	39.90
5047200	38.90
5050800	38.77
5054400	36.00
5058000	27.24
5061600	26.03
5065200	38.77
5068800	38.57
5072400	43.89
5076000	57.23
5079600	59.28
5083200	55.27
5086800	48.25
5090400	49.06
5094000	43.61
5097600	42.50
5101200	40.96
5104800	41.00
5108400	40.95
5112000	40.80
5115600	44.94
5119200	57.37
5122800	65.09
5126400	66.38
5130000	59.16
5133600	52.40
5137200	43.40
5140800	40.04
5144400	39.87
5148000	40.03
5151600	39.90
5155200	43.33
5158800	55.00
5162400	68.49
5166000	64.99
5169600	57.36
5173200	50.85
5176800	48.38
5180400	44.42
5184000	44.32
5187600	43.89
5191200	43.36
5194800	42.14
5198400	42.10
5202000	47.27
5205600	55.91
5209200	66.07
5212800	71.04
5216400	58.73
5220000	48.31
5223600	39.90
5227200	39.90
5230800	39.90
5234400	41.47
5238000	41.71
5241600	52.71
5245200	58.63
5248800	79.31
5252400	78.62
5256000	63.45
5259600	56.92
5263200	55.48
5266800	52.13
5270400	46.11
5274000	44.72
5277600	43.81
5281200	43.93
5284800	43.75
5288400	49.38
5292000	58.99
5295600	67.04
5299200	66.75
5302800	58.20
5306400	43.20
5310000	35.05
5313600	36.81
5317200	38.15
5320800	42.57
5324400	44.90
5328000	46.98
5331600	56.36
5335200	67.68
5338800	70.00
5342400	60.22
5346000	54.74
5349600	52.24
5353200	54.15
5356800	48.12
5360400	46.14
5364000	44.25
5367600	43.39
5371200	43.96
5374800	46.47
5378400	55.80
5382000	62.01
5385600	65.71
5389200	64.93
5392800	60.05
5396400	56.45
5400000	55.00
5403600	53.98
5407200	53.23
5410800	53.49
5414400	53.07
5418000	56.09
5421600	62.13
5425200	66.14
5428800	57.60
5432400	53.10
5436000	50.57
5439600	52.86
5443200	49.12
5446800	44.25
5450400	42.65
5454000	42.03
5457600	43.39
5461200	44.76
5464800	53.32
5468400	61.30
5472000	67.97
5475600	60.16
5479200	51.49
5482800	48.92
5486400	46.56
5490000	43.10
5493600	43.30
5497200	43.10
5500800	46.68
5504400	50.44
5508000	64.16
5511600	65.37
5515200	59.17
5518800	55.34
5522400	53.15
5526000	48.17
5529600	48.00
5533200	45.85
5536800	43.57
5540400	40.80
5544000	40.36
5547600	40.46
5551200	41.45
5554800	46.48
5558400	48.03
5562000	45.61
5565600	40.73
5569200	39.75
5572800	38.41
5576400	37.62
5580000	36.90
5583600	38.57
5587200	40.27
5590800	48.64
5594400	56.02
5598000	58.87
5601600	54.97
5605200	48.89
5608800	49.68
5612400	46.81
5616000	45.25
5619600	44.24
5623200	44.23
5626800	43.44
5630400	42.13
5634000	43.85
5637600	45.24
5641200	44.44
5644800	44.28
5648400	48.93
5652000	44.21
5655600	42.61
5659200	43.52
5662800	40.52
5666400	38.11
5670000	40.00
5673600	42.40
5677200	47.67
5680800	55.84
5684400	60.91
5688000	56.77
5691600	54.27
5695200	53.00
5698800	48.99
5702400	47.30
5706000	45.50
5709600	44.48
5713200	43.02
5716800	45.00
5720400	50.06
5724000	63.92
5727600	79.27
5731200	86.66
5734800	67.90
5738400	59.34
5742000	57.73
5745600	54.99
5749200	53.27
5752800	54.15
5756400	55.41
5760000	58.64
5763600	70.00
5767200	100.87
5770800	103.71
5774400	66.18
5778000	59.16
5781600	56.87
5785200	53.44
5788800	55.11
5792400	46.66
5796000	43.77
5799600	43.09
5803200	43.59
5806800	48.26
5810400	61.70
5814000	73.40
5817600	81.35
5821200	72.55
5824800	63.02
5828400	59.70
5832000	57.94
5835600	56.47
5839200	56.49
5842800	56.45
5846400	56.05
5850000	65.00
5853600	90.16
5857200	93.30
5860800	70.00
5864400	61.70
5868000	58.30
5871600	51.00
5875200	55.57
5878800	53.05
5882400	50.03
5886000	49.04
5889600	49.00
5893200	53.08
5896800	58.90
5900400	69.90
5904000	68.08
5907600	56.35
5911200	46.41
5914800	47.44
5918400	40.90
5922000	40.90
5925600	40.90
5929200	43.63
5932800	43.82
5936400	53.80
5940000	58.33
5943600	54.46
5947200	38.79
5950800	39.21
5954400	30.68
5958000	15.98
5961600	0.00
5965200	0.10
5968800	-9.99
5972400	-10.00
5976000	-10.00
5979600	-10.00
5983200	24.97
5986800	47.78
5990400	53.03
5994000	52.22
5997600	10.10
6001200	-50.00
6004800	-51.50
6008400	-50.04
6012000	-50.00
6015600	-5.00
6019200	-50.00
6022800	5.00
6026400	48.33
6030000	52.50
6033600	39.98
6037200	0.00
6040800	-22.00
6044400	-9.60
6048000	30.09
6051600	23.82
6055200	21.63
6058800	14.72
6062400	15.85
6066000	28.37
6069600	39.89
6073200	51.00
6076800	55.67
6080400	48.68
6084000	44.64
6087600	32.42
6091200	36.32
6094800	32.85
6098400	32.38
6102000	31.90
6105600	30.99
6109200	41.09
6112800	50.62
6116400	54.60
6120000	51.36
6123600	40.64
6127200	41.00
6130800	40.99
6134400	29.18
6138000	24.60
6141600	21.20
6145200	14.54
6148800	15.52
6152400	19.17
6156000	22.56
6159600	15.23
6163200	-5.00
6166800	-1.00
6170400	0.08
6174000	0.00
6177600	-10.10
6181200	-15.00
6184800	-8.74
6188400	-12.41
6192000	-9.52
6195600	14.91
6199200	32.50
6202800	45.65
6206400	33.82
6210000	23.89
6213600	31.95
6217200	29.77
6220800	23.43
6224400	18.54
6228000	21.51
6231600	17.20
6235200	17.04
6238800	13.72
6242400	3.08
6246000	4.01
6249600	5.61
6253200	19.91
6256800	10.78
6260400	7.97
6264000	6.45
6267600	-3.65
6271200	-2.13
6274800	-0.64
6278400	10.06
6282000	27.47
6285600	49.70
6289200	58.72
6292800	52.29
6296400	47.80
6300000	46.90
6303600	43.19
6307200	46.73
6310800	41.88
6314400	37.55
6318000	35.03
6321600	33.59
6325200	40.99
6328800	55.60
6332400	62.47
6336000	64.89
6339600	61.55
6343200	55.05
6346800	50.42
6350400	47.43
6354000	44.07
6357600	41.31
